,Age,Education-num,Marital-Status,Relationship,Race,Sex,Capital-gain,Capital-loss,hrs-per-week,Native-Country,Employment_type,Earning-potential,predict
29268,1,5,0,2,0,1,0,0,5,1,0,0,1
29269,1,7,1,0,0,0,0,0,3,1,0,1,1
29270,4,1,1,0,0,0,0,0,3,0,1,1,1
29271,2,5,0,2,0,1,0,0,4,1,1,1,1
29272,0,2,1,4,0,1,0,0,2,1,1,1,1
29273,5,5,0,1,0,0,0,0,8,1,2,0,1
29274,2,7,0,2,0,1,0,0,3,1,1,0,0
29275,2,7,0,2,0,1,0,0,4,1,1,1,0
29276,2,8,1,3,0,0,0,0,5,1,1,1,1
29277,3,5,0,2,0,1,0,0,2,1,1,1,1
29278,6,5,1,3,0,1,0,0,3,1,1,1,1
29279,0,3,1,4,0,0,0,0,2,1,0,1,1
29280,4,5,0,2,0,1,0,0,3,1,1,1,1
29281,0,5,1,4,0,0,0,0,2,1,1,1,1
29282,2,5,0,1,0,0,1,0,3,1,2,1,1
29283,1,5,1,3,0,1,0,0,4,1,1,1,1
29284,1,1,1,5,0,0,1,0,3,0,1,1,1
29285,6,7,0,2,0,1,1,0,3,1,1,0,0
29286,2,1,0,2,0,1,0,0,3,1,1,1,1
29287,1,7,1,5,0,0,0,0,2,1,1,1,1
29288,0,5,1,3,0,0,0,0,3,1,1,1,1
29289,1,7,1,3,0,1,1,0,4,1,1,0,1
29290,0,6,1,0,2,1,0,0,3,0,1,1,1
29291,5,5,1,4,0,1,0,0,4,1,1,0,1
29292,5,5,0,2,0,1,0,1,1,1,1,0,1
29293,3,5,1,3,0,1,0,0,3,1,1,1,1
29294,2,5,1,4,0,1,0,0,3,1,0,1,1
29295,4,8,1,3,0,0,0,0,3,1,0,1,1
29296,3,9,0,2,0,1,1,0,6,1,1,0,0
29298,5,5,0,2,0,1,0,0,2,1,2,1,1
29299,3,5,0,2,0,1,0,0,6,1,2,1,1
29300,0,7,1,4,0,0,1,0,3,1,1,1,1
29301,3,7,1,3,0,0,0,0,3,1,1,1,1
29302,3,5,1,3,0,1,0,0,3,1,0,1,1
29303,4,5,0,2,0,1,0,0,6,1,1,0,1
29304,0,5,1,5,0,1,0,0,3,1,1,1,1
29305,2,5,1,3,0,1,0,0,3,1,1,1,1
29306,1,5,0,2,0,1,0,0,6,1,2,1,1
29307,3,5,1,3,3,1,0,0,3,1,1,1,1
29308,1,8,1,4,0,0,0,0,3,1,1,1,1
29309,3,8,1,3,3,1,0,0,3,1,0,1,1
29311,1,7,1,3,2,1,0,0,3,0,1,1,1
29312,6,5,1,3,0,0,0,0,3,1,1,1,1
29313,3,7,0,2,0,1,0,0,4,1,1,0,0
29314,1,5,1,0,0,0,0,0,4,1,0,1,1
29315,0,7,1,4,0,0,0,0,3,1,1,1,1
29316,4,5,0,2,0,1,0,0,4,1,1,0,1
29317,2,4,0,2,0,1,0,0,3,1,1,1,1
29319,1,7,1,3,0,1,1,0,4,1,1,0,1
29320,1,5,0,2,0,1,0,0,3,1,1,1,1
29321,2,5,1,0,0,0,0,0,3,1,1,1,1
29322,5,0,0,2,0,1,0,0,3,0,1,0,1
29326,0,7,1,4,0,1,0,0,5,1,1,1,1
29327,2,5,0,2,0,1,0,0,4,1,2,1,1
29328,5,9,0,2,0,1,0,0,3,1,1,0,0
29329,0,5,1,3,0,0,0,0,3,1,2,1,1
29330,2,5,1,0,3,0,0,0,4,1,1,1,1
29331,2,5,1,0,0,1,0,0,3,1,1,1,1
29332,5,5,0,2,0,1,0,0,3,1,1,1,1
29333,1,7,1,4,0,1,0,0,2,0,1,1,1
29334,1,5,1,0,0,0,0,0,6,1,1,1,1
29335,2,5,0,2,0,1,0,0,5,1,1,1,1
29336,3,5,1,3,0,0,0,0,3,1,0,1,1
29337,0,5,1,4,3,1,0,0,1,1,0,1,1
29338,3,5,0,2,4,1,0,0,3,0,1,1,1
29339,3,1,0,2,3,1,0,0,3,1,1,1,1
29341,4,5,1,3,0,1,1,0,4,1,1,0,1
29342,1,5,1,4,3,0,0,0,1,1,1,1,1
29343,0,3,1,4,2,1,0,0,1,0,0,1,1
29344,0,5,1,4,0,0,0,0,2,1,1,1,1
29345,2,5,1,3,0,1,0,0,3,1,1,1,1
29346,4,3,0,2,3,1,0,0,3,1,1,1,1
29347,3,5,0,2,3,1,0,0,3,1,1,1,1
29348,1,5,0,2,0,1,0,0,4,1,1,1,1
29349,1,5,1,3,3,1,0,0,3,1,2,1,1
29350,0,5,1,4,0,0,0,0,3,1,0,1,1
29351,7,5,0,2,0,1,1,0,1,1,2,0,1
29352,4,8,0,2,0,1,0,0,3,1,2,0,0
29353,3,5,0,1,0,0,0,0,3,0,1,1,1
29354,2,7,1,0,0,0,0,0,2,1,1,1,1
29355,3,5,1,3,0,0,0,0,4,1,1,1,1
29356,4,5,0,2,0,1,1,0,5,1,2,0,1
29358,2,5,1,3,0,0,0,0,3,1,1,0,1
29361,3,5,1,4,0,0,0,0,4,1,1,1,1
29362,5,5,0,2,0,1,0,0,6,1,1,0,1
29363,3,9,0,2,0,1,1,0,6,1,2,0,0
29364,3,5,1,3,0,1,0,0,4,1,1,1,1
29365,1,7,1,4,0,1,0,0,3,1,1,1,1
29366,0,7,1,3,0,0,0,0,2,1,1,1,1
29367,2,7,0,2,0,1,0,0,3,1,0,1,0
29368,4,6,0,2,0,1,0,0,3,1,0,1,1
29369,6,3,1,0,0,0,0,0,3,1,1,1,1
29370,5,5,1,3,3,1,0,0,4,1,0,1,1
29371,0,5,1,0,0,0,0,0,3,0,1,1,1
29372,3,5,1,3,0,0,0,0,3,1,1,1,1
29373,3,8,1,0,0,0,0,0,3,1,1,1,1
29374,0,7,1,3,0,1,0,0,6,0,1,1,1
29376,2,7,1,5,0,1,0,0,3,1,1,1,1
29378,0,5,1,4,0,1,0,0,3,0,1,1,1
29379,2,5,0,2,0,1,0,0,4,1,2,1,1
29380,1,5,1,4,0,1,0,0,3,1,1,1,1
29381,6,1,1,3,3,0,0,0,1,1,1,1,1
29382,1,5,0,2,0,1,0,0,3,1,0,1,1
29383,3,5,1,4,0,1,1,0,5,1,1,1,1
29384,5,7,0,2,0,1,0,0,4,1,1,0,0
29385,0,5,0,2,0,1,0,0,3,1,1,1,1
29386,1,5,1,0,0,1,0,0,3,1,1,1,1
29387,0,5,1,3,0,0,0,0,3,1,1,1,1
29388,1,5,1,3,0,1,0,0,3,1,1,1,1
29389,1,5,1,3,0,0,0,0,3,1,1,1,1
29390,5,5,1,3,0,1,0,0,1,1,1,1,1
29392,5,2,1,3,0,0,0,0,3,1,1,0,1
29393,4,5,0,2,2,1,0,0,6,0,1,1,1
29394,1,5,0,2,3,1,0,0,3,1,1,1,1
29395,4,5,0,2,0,1,0,0,3,1,1,1,1
29396,0,5,1,0,3,0,0,0,3,1,1,1,1
29398,3,5,1,3,0,0,0,0,3,1,1,0,1
29399,0,5,1,5,0,1,0,0,3,1,1,1,1
29400,2,5,1,3,0,0,0,0,7,1,2,1,1
29402,7,6,1,3,0,0,0,0,2,1,1,1,1
29403,1,5,0,2,1,1,0,0,3,1,1,1,1
29404,4,5,1,0,0,0,0,0,5,1,1,1,1
29405,0,5,1,3,0,0,0,0,3,1,1,1,1
29406,0,7,1,0,2,1,1,0,3,1,1,0,1
29407,4,5,0,2,3,1,0,0,3,1,1,0,1
29408,2,5,1,0,1,0,0,0,3,1,1,1,1
29409,3,7,0,2,0,1,0,0,4,1,1,0,0
29410,0,5,1,3,0,0,0,0,4,1,1,1,1
29411,1,7,1,3,0,1,1,0,4,1,1,0,1
29412,2,5,0,2,0,1,0,0,3,1,1,1,1
29413,5,0,0,2,0,1,0,0,3,0,1,1,1
29414,2,5,1,0,0,0,0,0,3,1,0,1,1
29415,3,5,0,2,0,1,1,0,4,1,1,0,1
29416,4,5,0,2,0,1,0,0,6,1,1,1,1
29417,0,7,1,4,0,1,0,0,3,1,1,1,1
29418,2,0,0,2,0,1,0,0,3,0,1,1,1
29419,1,6,1,3,0,0,0,0,3,1,1,1,1
29420,2,6,0,2,3,1,0,0,3,0,1,1,1
29422,1,5,1,4,0,1,0,0,3,1,1,1,1
29423,0,5,1,4,0,1,0,0,3,1,1,1,1
29424,3,5,0,2,0,1,0,0,3,1,0,1,1
29425,6,6,1,3,3,0,0,0,1,1,1,1,1
29426,3,7,0,2,0,1,1,0,3,1,1,0,0
29427,7,5,0,2,0,1,0,0,1,1,2,1,1
29428,4,7,0,2,0,1,0,0,4,1,1,1,0
29429,6,9,0,2,0,1,0,0,6,1,1,1,0
29430,5,5,1,3,0,1,0,0,4,1,1,0,1
29431,3,7,0,2,0,1,0,0,3,1,0,0,0
29432,2,7,0,2,0,1,0,0,3,1,1,1,0
29433,0,5,1,4,0,0,0,0,0,1,1,1,1
29434,4,7,1,3,0,1,0,0,4,1,1,0,1
29435,3,9,1,3,0,1,0,0,4,1,2,0,1
29437,3,3,0,2,0,1,0,0,3,0,1,1,1
29438,1,5,1,4,0,1,0,1,3,1,1,1,1
29439,2,5,1,4,0,0,0,0,3,1,1,1,1
29441,6,5,1,3,0,0,0,0,3,1,1,1,1
29442,0,0,0,5,0,1,0,0,3,0,1,1,1
29443,5,3,1,3,0,1,0,0,4,1,1,1,1
29444,1,5,1,5,0,1,0,0,6,1,1,1,1
29445,0,5,1,4,3,0,0,0,3,1,1,1,1
29446,5,5,0,2,0,1,0,0,8,1,1,1,1
29448,2,5,1,3,0,1,0,0,7,1,1,1,1
29449,0,5,1,4,0,0,0,0,1,1,1,1,1
29450,3,6,0,2,0,1,0,0,3,1,0,1,1
29451,2,5,1,0,0,0,0,0,3,1,2,1,1
29452,2,5,0,1,0,0,0,0,3,1,1,1,1
29453,0,2,1,4,0,1,0,0,1,1,1,1,1
29454,2,5,0,2,0,1,0,0,4,1,1,0,1
29456,1,5,1,4,0,0,0,0,3,1,1,1,1
29457,0,0,1,3,0,1,0,0,5,0,1,1,1
29458,3,3,0,2,0,1,0,0,3,1,1,1,1
29459,1,5,0,2,0,1,0,1,4,1,1,0,1
29460,3,9,0,2,0,1,0,0,5,1,2,0,0
29461,3,5,0,2,0,1,1,0,3,1,1,0,1
29462,3,1,0,2,0,1,0,0,3,1,0,1,1
29463,2,7,1,3,0,1,0,0,3,1,1,1,1
29464,4,7,0,2,0,1,0,0,3,1,0,1,0
29466,6,5,0,2,0,1,0,0,2,0,1,1,1
29467,1,7,0,2,0,1,0,0,4,1,1,0,0
29468,3,7,1,0,0,1,0,0,4,0,0,1,1
29469,4,5,1,0,0,1,0,0,3,1,2,1,1
29470,2,5,0,2,0,1,0,0,3,1,1,0,1
29471,2,9,0,2,0,1,0,0,4,1,2,0,0
29472,4,1,0,2,0,1,0,0,3,1,1,1,1
29473,0,3,1,4,0,0,0,0,3,1,1,1,1
29474,0,7,1,4,0,1,1,0,0,1,1,1,1
29475,1,5,1,4,3,1,0,0,3,1,1,1,1
29476,1,5,0,2,0,1,0,0,3,1,1,1,1
29477,3,5,0,2,0,1,0,0,5,1,1,1,1
29478,2,5,0,1,0,0,0,0,3,1,1,1,1
29479,2,5,0,2,0,1,0,0,6,1,2,1,1
29481,0,4,1,4,0,1,0,0,1,1,1,1,1
29482,2,6,1,0,3,0,0,0,3,1,1,1,1
29483,1,5,1,3,0,0,0,0,3,1,1,1,1
29484,1,8,0,2,3,1,0,0,3,0,0,1,0
29485,1,6,1,3,0,1,0,0,3,1,2,1,1
29486,2,5,1,3,3,1,0,0,3,1,1,1,1
29487,7,8,1,3,0,0,0,0,0,1,1,1,1
29488,2,5,1,3,2,1,0,0,7,0,1,1,1
29489,2,7,0,2,0,1,0,0,5,1,1,1,0
29490,1,5,0,1,0,0,0,1,1,1,1,1,1
29491,3,7,1,0,0,0,0,0,4,1,1,1,1
29492,1,7,1,3,0,1,0,0,8,1,2,1,1
29493,0,5,1,4,0,1,0,0,3,1,1,1,1
29494,3,6,1,0,0,0,0,0,4,1,0,1,1
29495,2,5,1,3,0,0,0,0,3,1,1,1,1
29496,0,5,1,3,2,0,0,0,2,1,1,1,1
29497,4,5,1,3,0,1,0,0,3,1,1,1,1
29498,0,5,1,0,0,0,0,0,3,1,1,1,1
29499,2,5,1,3,0,0,0,0,3,1,1,1,1
29500,4,5,1,0,3,0,0,0,3,1,1,1,1
29501,2,5,0,2,0,1,0,0,5,1,1,0,1
29502,1,7,1,3,0,0,0,0,3,1,0,1,1
29503,0,5,1,4,0,0,0,0,1,1,1,1,1
29504,2,7,0,2,0,1,0,0,5,1,1,0,0
29505,3,7,0,2,0,1,0,0,3,0,1,1,0
29506,2,8,1,3,0,0,0,0,4,1,1,1,1
29507,0,5,1,4,0,1,0,0,0,1,0,1,1
29508,0,3,1,4,0,0,0,0,0,1,1,1,1
29509,2,3,1,4,0,1,0,0,3,1,1,1,1
29510,3,5,0,2,0,1,0,1,3,1,1,0,1
29511,1,5,1,4,0,1,0,0,4,1,1,1,1
29512,0,5,1,3,0,0,0,0,3,1,1,1,1
29513,2,5,0,2,0,1,0,0,3,1,1,1,1
29514,2,5,1,4,0,1,0,0,3,1,1,1,1
29515,3,5,0,2,0,1,0,0,3,1,1,1,1
29516,0,5,1,4,2,1,0,0,3,1,1,1,1
29517,0,5,1,4,0,0,0,0,1,1,0,1,1
29518,7,3,0,2,0,1,0,0,3,1,1,1,1
29519,2,5,1,3,3,1,0,0,5,1,1,1,1
29520,2,5,0,2,0,1,0,0,4,1,1,1,1
29521,1,5,1,4,0,0,0,0,3,1,1,1,1
29522,3,5,0,2,0,1,0,0,4,1,1,0,1
29524,3,7,0,2,0,1,0,0,4,1,1,1,0
29525,2,5,0,2,0,1,0,0,3,0,0,0,1
29526,4,5,0,2,0,1,1,0,3,0,1,0,1
29528,0,5,1,4,3,1,0,0,3,1,1,1,1
29529,0,5,1,3,0,0,0,0,3,1,1,1,1
29530,4,5,0,1,3,0,0,0,3,1,1,1,1
29531,3,7,1,0,0,0,0,0,3,1,1,1,1
29532,0,2,1,4,0,1,0,1,1,1,1,1,1
29533,1,3,1,3,0,1,0,0,3,1,1,1,1
29534,3,9,1,3,0,0,0,0,3,1,0,1,1
29535,3,6,0,2,0,1,0,0,3,1,0,0,1
29536,3,5,0,2,0,1,0,0,6,1,1,1,1
29537,3,8,1,3,1,1,0,0,3,1,0,1,1
29538,0,5,1,3,0,0,0,0,2,1,1,1,1
29539,4,5,0,2,3,1,0,0,3,1,1,1,1
29540,0,5,0,2,0,1,0,0,4,1,1,1,1
29541,4,8,0,1,0,0,0,0,3,1,1,0,0
29542,3,5,1,0,0,1,0,0,4,1,1,1,1
29543,0,5,1,4,0,1,0,0,4,1,1,1,1
29544,2,7,1,3,0,0,1,0,4,1,1,0,1
29545,1,6,1,4,0,0,0,0,3,1,1,1,1
29546,1,5,1,0,0,0,0,0,2,1,1,1,1
29547,3,7,0,2,2,1,0,0,3,0,1,0,0
29548,4,5,0,2,0,1,0,0,4,1,1,0,1
29549,4,5,1,0,0,1,0,0,6,1,2,0,1
29550,1,5,0,2,0,1,0,0,3,1,1,1,1
29551,2,5,1,0,3,0,0,0,3,1,1,1,1
29552,2,5,0,2,2,1,0,0,3,0,1,1,1
29553,3,7,0,2,2,1,0,0,3,1,1,0,0
29554,4,5,0,2,2,1,0,0,6,1,2,1,1
29555,2,7,0,2,0,1,1,0,4,1,1,0,0
29556,1,5,0,2,0,1,0,0,3,1,1,1,1
29557,2,3,1,3,0,1,0,0,3,1,1,1,1
29558,6,7,1,3,0,1,1,0,5,1,1,0,1
29559,3,6,0,1,0,0,0,0,2,1,1,1,1
29560,3,7,0,2,0,1,1,0,4,1,0,0,0
29561,4,5,0,2,0,1,0,0,4,1,1,1,1
29562,1,5,0,2,0,1,0,0,3,1,1,1,1
29563,2,7,1,3,0,0,0,0,3,1,1,1,1
29564,2,5,0,2,0,1,0,0,6,1,1,1,1
29565,0,5,1,3,0,0,0,0,3,1,1,1,1
29566,3,5,1,3,0,1,0,0,4,1,1,1,1
29567,3,7,0,2,0,1,0,0,3,1,1,0,0
29568,1,5,1,3,0,1,0,0,4,1,2,1,1
29569,0,5,1,4,0,1,0,0,3,1,1,1,1
29570,2,5,1,0,0,1,0,0,4,1,1,1,1
29571,3,3,0,2,0,1,0,0,4,1,1,1,1
29572,1,5,1,3,3,1,1,0,3,1,0,1,1
29573,6,1,1,3,3,0,0,0,1,1,1,1,1
29574,6,5,0,2,0,1,1,0,1,1,0,1,1
29575,2,7,1,3,0,0,0,0,3,1,1,1,1
29576,3,7,0,2,0,1,0,0,3,1,2,0,0
29577,3,5,1,3,0,1,0,0,3,1,2,1,1
29578,2,7,0,2,0,1,0,1,6,1,1,0,0
29579,1,3,1,3,3,1,0,0,1,1,1,1,1
29580,1,6,1,5,0,1,0,0,3,1,1,1,1
29581,0,5,1,5,0,0,0,0,3,1,1,1,1
29583,4,5,0,2,0,1,0,0,3,1,1,1,1
29584,0,5,1,4,0,0,0,0,3,1,0,1,1
29585,3,7,0,2,0,1,0,0,3,1,0,0,0
29587,5,7,0,2,0,1,0,1,3,1,1,0,0
29588,1,5,1,4,0,0,0,0,2,1,1,1,1
29589,0,5,1,4,0,0,0,0,3,1,1,1,1
29590,2,5,1,3,0,1,0,0,3,1,1,1,1
29591,1,9,1,3,0,0,0,0,6,1,1,0,1
29593,2,7,0,2,0,1,0,0,4,1,1,0,0
29594,8,0,1,5,0,1,0,0,4,0,2,1,1
29595,3,5,1,3,0,0,0,0,3,1,1,1,1
29596,1,7,1,4,0,0,0,0,3,1,1,1,1
29597,1,7,1,3,0,0,0,0,3,1,2,1,1
29598,1,5,1,3,0,1,0,0,3,1,1,1,1
29599,3,5,1,0,0,0,0,0,3,1,0,1,1
29600,1,5,1,4,3,1,0,0,3,1,1,1,1
29602,0,5,1,4,0,1,0,0,3,1,1,1,1
29603,1,3,1,0,0,1,1,0,4,1,1,1,1
29604,1,5,1,4,0,1,0,0,4,1,1,1,1
29605,6,7,0,2,0,1,0,0,4,1,1,1,0
29606,0,5,1,3,0,1,0,0,4,1,1,1,1
29607,4,5,0,2,0,1,0,0,4,1,1,1,1
29608,3,9,0,1,0,0,0,1,5,1,2,0,0
29609,3,5,0,2,0,1,1,0,4,1,2,0,1
29610,5,1,1,0,3,0,0,0,1,1,1,1,1
29611,4,3,0,2,0,1,0,0,3,1,1,1,1
29612,4,5,1,3,3,1,0,0,3,1,1,1,1
29613,2,7,1,0,0,0,0,0,3,1,1,1,1
29615,1,7,1,0,0,1,0,0,3,1,1,1,1
29616,2,8,1,3,0,1,0,0,2,1,0,1,1
29617,1,5,0,2,0,1,0,0,4,1,2,1,1
29618,3,5,1,0,0,0,0,0,3,1,1,0,1
29619,3,5,0,2,0,1,1,0,4,1,1,0,1
29620,2,5,0,2,0,1,0,0,3,1,1,1,1
29621,2,5,1,3,3,1,0,0,3,1,1,1,1
29622,4,5,0,2,0,1,0,0,3,1,0,0,1
29623,4,8,1,0,0,1,0,0,3,1,1,1,1
29624,1,7,0,2,0,1,0,0,6,1,0,1,0
29625,1,7,1,3,3,0,0,0,2,0,1,1,1
29626,1,7,0,2,0,1,0,0,4,1,0,0,0
29627,2,5,1,3,0,1,0,0,7,1,2,0,1
29628,5,5,1,3,0,0,0,0,3,1,1,1,1
29629,3,7,1,0,0,0,0,0,3,1,1,1,1
29630,1,3,1,3,0,1,0,0,3,1,1,1,1
29631,1,9,0,2,2,1,0,0,3,0,1,1,0
29632,4,6,1,4,0,0,0,0,3,1,2,1,1
29633,1,6,1,5,2,1,1,0,3,0,1,1,1
29634,6,5,1,3,0,0,0,0,3,1,1,1,1
29635,2,7,0,2,0,1,1,0,6,1,1,0,0
29636,1,7,0,2,0,1,1,0,4,1,2,0,0
29637,1,7,1,3,0,1,0,0,5,1,1,1,1
29638,2,7,0,2,0,1,1,0,4,1,1,0,0
29639,0,5,1,4,0,1,0,0,2,1,1,1,1
29640,2,2,0,2,0,1,0,0,4,1,2,1,1
29641,3,7,1,0,0,0,0,0,3,1,1,1,1
29642,3,7,1,0,0,1,0,0,4,1,2,0,1
29643,1,5,0,2,0,1,0,0,3,1,1,1,1
29644,3,5,0,2,0,1,0,0,3,1,1,0,1
29645,0,3,0,1,0,0,0,0,1,1,1,1,1
29646,2,5,1,0,0,0,0,0,2,1,0,1,1
29647,3,5,0,2,0,1,0,0,3,0,1,1,1
29648,3,5,1,0,0,0,0,0,3,1,1,1,1
29649,2,6,0,2,0,1,0,0,3,1,0,1,1
29650,3,6,1,0,0,1,0,0,3,1,1,1,1
29651,0,5,1,4,0,1,0,0,4,1,1,1,1
29652,5,5,1,3,0,0,0,0,3,1,1,1,1
29653,2,5,1,3,0,0,0,0,1,1,1,0,1
29654,4,5,0,2,0,1,0,0,3,1,1,0,1
29655,4,7,0,2,0,1,0,0,4,1,2,0,0
29656,3,3,0,1,0,0,0,0,3,1,1,1,1
29657,5,6,0,2,0,1,1,0,4,1,1,0,1
29658,3,5,1,3,0,0,0,0,3,1,0,1,1
29659,6,5,0,2,0,1,0,0,2,1,1,1,1
29660,1,5,1,3,0,0,0,1,3,1,0,1,1
29661,2,5,0,1,0,0,1,0,3,1,1,1,1
29663,6,7,0,2,0,1,1,0,3,1,1,0,0
29664,6,7,1,0,0,1,1,0,4,1,1,0,1
29665,2,5,0,2,0,1,0,0,3,1,1,1,1
29666,0,5,1,4,0,0,0,0,3,1,1,1,1
29667,5,1,0,2,0,1,1,0,4,0,1,1,1
29668,5,5,0,2,0,1,0,0,4,1,1,0,1
29669,0,5,1,4,0,0,0,0,4,1,1,1,1
29670,2,5,1,0,0,0,0,0,0,1,1,1,1
29671,2,8,1,3,0,0,0,0,4,1,0,1,1
29672,2,5,0,2,0,1,0,0,6,1,2,1,1
29673,0,3,1,4,0,0,0,0,1,1,1,1,1
29674,1,7,0,5,0,1,0,0,3,1,1,0,0
29675,0,5,1,4,0,0,0,0,1,1,2,1,1
29676,4,7,1,0,0,0,0,1,3,1,1,0,1
29677,1,1,1,3,0,1,0,0,3,1,1,1,1
29678,0,7,1,3,0,1,0,0,3,1,1,1,1
29679,0,7,1,3,0,0,0,0,3,1,1,1,1
29681,4,8,0,2,0,1,1,0,4,1,1,0,0
29683,3,5,0,2,3,1,0,0,8,1,0,0,1
29684,0,3,1,4,0,1,0,0,1,1,1,1,1
29685,3,0,0,2,0,1,0,0,3,0,1,1,1
29686,1,7,1,4,0,0,0,0,3,1,1,1,1
29687,3,6,1,0,0,0,0,0,2,1,2,1,1
29688,1,5,1,3,0,1,0,0,7,1,2,0,1
29689,0,7,1,4,0,0,0,1,1,1,1,1,1
29690,3,7,1,0,0,1,0,0,4,1,0,1,1
29691,2,7,1,3,0,1,0,1,3,1,1,1,1
29692,2,2,1,3,0,0,0,0,3,1,1,1,1
29694,5,7,1,0,0,0,0,0,3,1,1,1,1
29695,4,8,1,3,0,1,0,0,3,1,1,1,1
29696,2,7,0,2,0,1,0,0,4,1,1,0,0
29697,1,7,1,4,0,0,1,0,0,1,1,1,1
29699,2,7,0,2,0,1,0,0,4,1,2,0,0
29700,2,5,0,2,0,1,0,0,6,1,1,1,1
29701,2,6,0,2,0,1,1,0,7,1,2,1,1
29702,2,5,0,1,0,0,0,0,4,1,1,1,1
29703,2,5,1,3,0,1,0,0,4,1,1,1,1
29704,0,5,1,4,0,1,0,0,3,1,1,1,1
29705,1,5,1,3,0,0,0,0,3,1,1,1,1
29706,1,5,1,3,0,1,0,0,4,1,2,1,1
29707,2,6,0,2,0,1,0,0,3,1,1,1,1
29708,1,7,0,2,0,1,0,0,3,0,1,0,0
29709,2,5,0,2,0,1,0,0,3,1,1,1,1
29711,2,7,0,1,0,0,0,0,3,1,1,1,0
29712,3,5,0,1,0,0,0,0,3,1,1,1,1
29713,0,5,1,4,0,0,0,0,1,1,0,1,1
29714,1,7,1,4,3,0,0,0,1,1,1,1,1
29715,1,5,1,3,3,1,0,0,3,1,1,1,1
29716,4,5,0,2,0,1,0,0,3,1,1,1,1
29717,4,8,0,2,0,1,0,0,3,0,0,0,0
29718,2,9,0,2,0,1,0,1,3,1,2,0,0
29719,3,7,0,2,0,1,0,0,3,1,1,0,0
29720,1,5,1,4,0,0,0,0,3,0,1,1,1
29721,0,5,1,4,2,1,0,0,1,1,1,1,1
29722,5,5,0,2,0,1,1,0,6,1,2,0,1
29723,3,8,1,3,0,1,1,0,5,1,1,0,1
29725,3,5,1,3,0,0,0,0,3,1,0,1,1
29726,2,4,1,3,0,1,0,0,1,1,1,1,1
29727,5,5,0,2,0,1,0,0,7,1,2,1,1
29728,2,7,0,2,2,1,0,0,3,0,1,1,0
29729,3,5,0,2,0,1,0,0,3,1,1,1,1
29730,2,5,1,4,3,0,0,0,3,1,1,1,1
29731,0,5,1,4,0,0,0,1,3,1,1,1,1
29732,3,5,0,2,0,1,0,0,2,0,1,1,1
29733,2,7,0,2,0,1,0,1,4,1,1,0,0
29734,1,5,1,4,0,0,0,0,3,1,1,1,1
29735,3,5,1,3,0,1,0,0,3,1,1,1,1
29736,1,5,1,4,0,1,0,0,3,1,1,1,1
29739,2,7,1,5,3,0,0,0,3,1,0,1,1
29740,4,5,0,2,0,1,0,0,5,1,2,1,1
29741,4,8,0,2,0,1,1,0,4,1,1,0,0
29742,3,6,0,2,0,1,0,0,6,1,1,1,1
29743,0,7,1,0,0,0,0,0,3,1,1,1,1
29744,6,9,0,2,3,1,1,0,5,1,0,0,0
29745,4,5,1,0,0,0,0,0,4,1,1,1,1
29746,5,0,1,5,0,0,0,1,4,0,2,1,1
29747,3,6,1,3,0,1,0,0,3,1,2,1,1
29748,3,5,0,2,0,1,0,1,4,1,1,1,1
29749,0,4,1,5,0,0,0,0,2,1,1,1,1
29750,3,7,1,0,3,0,0,0,6,1,0,1,1
29751,4,4,0,2,0,1,0,0,9,1,2,1,1
29753,3,7,0,2,0,1,0,0,2,1,2,1,0
29754,4,5,1,3,0,0,0,0,4,1,1,1,1
29755,5,5,0,2,0,1,1,0,3,1,0,0,1
29756,3,5,1,4,0,0,0,0,3,1,1,1,1
29757,0,5,1,4,0,0,0,0,0,1,0,1,1
29758,3,5,0,2,0,1,0,0,7,1,2,1,1
29759,3,5,0,2,0,1,0,0,4,1,1,0,1
29760,5,5,0,2,0,1,1,0,3,1,0,1,1
29761,2,5,1,0,0,0,0,0,4,1,1,1,1
29762,0,5,1,0,0,1,0,0,3,1,1,1,1
29763,3,9,0,2,0,1,0,0,3,1,1,0,0
29764,0,3,1,4,0,0,0,0,1,1,1,1,1
29765,1,5,0,2,0,1,0,0,3,1,1,1,1
29766,4,5,1,3,0,0,0,0,6,1,1,1,1
29767,2,7,0,2,0,1,0,0,3,0,1,1,0
29768,2,8,1,0,3,0,0,0,3,1,1,1,1
29769,3,7,0,2,0,1,0,0,3,1,1,0,0
29770,0,7,0,2,0,1,0,0,2,1,0,1,0
29771,5,5,0,2,0,1,0,0,6,1,1,0,1
29772,2,7,0,2,0,1,0,1,4,1,1,0,0
29773,5,5,0,2,0,1,1,0,3,1,1,0,1
29774,3,7,0,2,0,1,1,0,4,1,1,0,0
29775,3,5,0,2,0,1,0,0,9,1,2,1,1
29776,5,7,0,2,0,1,0,0,4,1,2,1,0
29778,4,5,0,2,0,1,0,0,3,1,1,0,1
29779,3,6,0,2,0,1,0,0,4,1,1,1,1
29780,4,7,0,1,0,0,1,0,3,1,0,0,0
29781,1,7,1,3,0,0,0,0,2,1,1,1,1
29782,5,5,1,3,0,0,0,0,4,1,1,1,1
29783,1,7,0,1,0,0,0,0,3,1,0,0,0
29784,2,5,0,2,0,1,0,0,4,1,1,0,1
29785,1,5,1,3,0,0,0,0,3,1,1,1,1
29787,3,5,0,2,0,1,0,1,6,1,1,0,1
29788,2,7,0,2,0,1,0,0,6,1,1,1,0
